BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
IT,Design and Analysis of Algorithms,Quick Sort - Computerphile,Computerphile,https://www.youtube.com/watch?v=XE4VP_8Y0BU,1.0.7,1,3,IT-3
IT,Design and Analysis of Algorithms,Merge sort in 3 minutes,Michael Sambol,https://www.youtube.com/watch?v=4VqmGXwpLqc,1.0.8,1,3,IT-3
IT,Design and Analysis of Algorithms,Heap sort in 4 minutes,Michael Sambol,https://www.youtube.com/watch?v=2DmK_H7IdTo,1.0.9,1,3,IT-3
IT,Design and Analysis of Algorithms,Linear Time Sorting,Fundamental Algorithms: Design and Analysis,https://www.youtube.com/watch?v=glUsYbgZt4k,1.1.0,1,3,IT-3
IT,Design and Analysis of Algorithms,Visualization of 24 Sorting Algorithms In 2 Minutes,Viktor Bohush,https://www.youtube.com/watch?v=BeoCbJPuvSE,1.1.1,1,3,IT-3
IT,Design and Analysis of Algorithms,How To Solve Recurrence Relations,randerson112358,https://www.youtube.com/watch?v=honkPbYEc7Q,1.1.2,1,3,IT-3
IT,Design and Analysis of Algorithms,Red-black trees in 4 minutes — Intro,Michael Sambol,https://www.youtube.com/watch?v=qvZGUFHWChY,2.0.1,2,3,IT-3
IT,Design and Analysis of Algorithms,Red-black trees in 5 minutes — Insertions (examples),Michael Sambol,https://www.youtube.com/watch?v=A3JZinzkMpk,2.0.2,2,3,IT-3
IT,Design and Analysis of Algorithms,Red Black Tree Deletion,Tushar Roy - Coding Made Simple,https://www.youtube.com/watch?v=CTvfzU_uNKE,2.0.3,2,3,IT-3
IT,Design and Analysis of Algorithms,Understanding B-Trees: The Data Structure Behind Modern Databases,Spanning Tree,https://www.youtube.com/watch?v=K1a2Bk8NrYQ,2.0.4,2,3,IT-3
IT,Design and Analysis of Algorithms,Understanding B-Trees: The Data Structure Behind Modern Databases,Spanning Tree,https://www.youtube.com/watch?v=K1a2Bk8NrYQ,2.0.5,2,3,IT-3
IT,Design and Analysis of Algorithms,B-Tree Delete elements Part1,Codetpoint,https://www.youtube.com/watch?v=7CPRlhIu6VQ,2.0.6,2,3,IT-3
IT,Design and Analysis of Algorithms,Data Structure-2023 || Binomial Heap part-2|| Binomial Heap || properties of Binomial Heap,CS Decode By Shilpee,https://www.youtube.com/watch?v=4IpRUUdNtwg,2.0.7,2,3,IT-3
IT,Design and Analysis of Algorithms,Binomial Heap Insertion Operation || DAA,THE GATEHUB,https://www.youtube.com/watch?v=skBDWOxSDl8,2.0.8,2,3,IT-3
IT,Design and Analysis of Algorithms,Fibonacci heaps in 8 minutes — Extract Min,Michael Sambol,https://www.youtube.com/watch?v=OF8yv18xS3I,2.0.9,2,3,IT-3
IT,Design and Analysis of Algorithms,"Trie Data Structure | Insertion, Deletion &amp; Searching in a Trie | DSA-One Course #99",Anuj Bhaiya,https://www.youtube.com/watch?v=soJgGe1CQHw,2.1.0,2,3,IT-3
IT,Design and Analysis of Algorithms,7. Randomization: Skip Lists,MIT OpenCourseWare,https://www.youtube.com/watch?v=2g9OSRKJuzM,2.1.1,2,3,IT-3
IT,Design and Analysis of Algorithms,Divide &amp; Conquer Algorithm In 3 Minutes,Kantan Coding,https://www.youtube.com/watch?v=YOh6hBtX5l0,3.0.1,3,3,IT-3
IT,Design and Analysis of Algorithms,The fastest matrix multiplication algorithm,Dr. Trefor Bazett,https://www.youtube.com/watch?v=sZxjuT1kUd0,3.0.2,3,3,IT-3
IT,Design and Analysis of Algorithms,"Algorithms: Graph Search, DFS and BFS",HackerRank,https://www.youtube.com/watch?v=zaBhtODEL0w,3.0.3,3,3,IT-3
IT,Design and Analysis of Algorithms,Convex Hull | Basics | Lecture-1,Techdose,https://www.youtube.com/watch?v=Ze6lppsly2U,3.0.4,3,3,IT-3
IT,Design and Analysis of Algorithms,Introduction to Greedy Algorithms | GeeksforGeeks,GeeksforGeeks,https://www.youtube.com/watch?v=HzeK7g8cD0Y,3.0.5,3,3,IT-3
IT,Design and Analysis of Algorithms,L-4.1: Introduction to Greedy Techniques With Example | What is Greedy Techniques,Gate Smashers,https://www.youtube.com/watch?v=v0eQ4nXJjsk,3.0.6,3,3,IT-3
IT,Design and Analysis of Algorithms,0-1 Knapsack Problem (Dynamic Programming),CS Dojo,https://www.youtube.com/watch?v=xOlhR_2QCXY,3.0.7,3,3,IT-3
IT,Design and Analysis of Algorithms,Kruskal&#39;s algorithm in 2 minutes,Michael Sambol,https://www.youtube.com/watch?v=71UQH7Pr9kU,3.0.8,3,3,IT-3
IT,Design and Analysis of Algorithms,Graph Data Structure 4. Dijkstra’s Shortest Path Algorithm,Computer Science Lessons,https://www.youtube.com/watch?v=pVfj6mxhdMw,3.0.9,3,3,IT-3
IT,Design and Analysis of Algorithms,Bellman Ford Algorithm | Shortest path &amp; Negative cycles | Graph Theory,WilliamFiset,https://www.youtube.com/watch?v=lyw4FaxrwHg,3.1.0,3,3,IT-3
IT,Design and Analysis of Algorithms,Travelling salesman problem | Branch and bound | Scholarly things,Scholarly Things,https://www.youtube.com/watch?v=aaaVm6uUY5A,4.0.1,4,3,IT-3
IT,Design and Analysis of Algorithms,Principal of Optimality | DAA | #jntu,Rao educator club,https://www.youtube.com/watch?v=IY20BkJciTE,4.0.2,4,3,IT-3
IT,Design and Analysis of Algorithms,Longest Common Subsequence,Tushar Roy - Coding Made Simple,https://www.youtube.com/watch?v=NnD96abizww,4.0.3,4,3,IT-3
IT,Design and Analysis of Algorithms,0/1 Knapsack Problem Dynamic Programming,Tushar Roy - Coding Made Simple,https://www.youtube.com/watch?v=8LusJS5-AGo,4.0.4,4,3,IT-3
IT,Design and Analysis of Algorithms,G-42. Floyd Warshall Algorithm,take U forward,https://www.youtube.com/watch?v=YbY8cVwWAvw,4.0.5,4,3,IT-3
IT,Design and Analysis of Algorithms,Leetcode 46. Permutations : Introduction to backtracking,ComputerBread,https://www.youtube.com/watch?v=Nabbpl7y4Lo,4.0.6,4,3,IT-3
IT,Design and Analysis of Algorithms,N-Queens - Backtracking - Leetcode 51 - Python,NeetCode,https://www.youtube.com/watch?v=Ph95IHmRp5M,4.0.7,4,3,IT-3
IT,Design and Analysis of Algorithms,Travelling Salesman Problems by branch and bound technique in Hindi with example| TSP | DAA,Xtra Lectures,https://www.youtube.com/watch?v=LMjDeWIkih4,4.0.8,4,3,IT-3
IT,Design and Analysis of Algorithms,"5. Search: Optimal, Branch and Bound, A*",MIT OpenCourseWare,https://www.youtube.com/watch?v=gGQ-vAmdAOI,4.0.9,4,3,IT-3
IT,Design and Analysis of Algorithms,"Dynamic Programming - General Method, Example, Applications |L-15||DAA|",Trouble- Free,https://www.youtube.com/watch?v=k4aQqkCJgLE,4.1.1,4,3,IT-3
IT,Design and Analysis of Algorithms,Graph Colouring Problem - Backtracking,CSBreakdown,https://www.youtube.com/watch?v=miCYGGrTwFU,4.1.1,4,3,IT-3
IT,Design and Analysis of Algorithms,Hamiltonian Cycle is NP-Complete (Algorithms 24),Professor Bryce,https://www.youtube.com/watch?v=OHnX-R_SBpM,4.1.2,4,3,IT-3
IT,Design and Analysis of Algorithms,Sum of Subset Problem Using Backtracking || Backtracking Algorithm || DAA,THE GATEHUB,https://www.youtube.com/watch?v=a3Wuqq53QyM,4.1.3,4,3,IT-3
IT,Design and Analysis of Algorithms,Understanding the Discrete Fourier Transform and the FFT,MATLAB,https://www.youtube.com/watch?v=QmgJmh2I3Fw,5.0.1,5,3,IT-3
IT,Design and Analysis of Algorithms,Truly Understanding The Naive String Search Algorithm - see what almost everyone gets wrong about it,Truly Understanding Algorithms,https://www.youtube.com/watch?v=roOIYTQJ84w,5.0.2,5,3,IT-3
IT,Design and Analysis of Algorithms,Rabin-Karp Algorithm | Searching for Patterns | GeeksforGeeks,GeeksforGeeks,https://www.youtube.com/watch?v=oxd_Z1osgCk,5.0.3,5,3,IT-3
IT,Design and Analysis of Algorithms,Visualization of Knuth-Morris-Pratt Algorithm,G Bhat,https://www.youtube.com/watch?v=pu2aO_3R118,5.0.4,5,3,IT-3
IT,Design and Analysis of Algorithms,"16. Complexity: P, NP, NP-completeness, Reductions",MIT OpenCourseWare,https://www.youtube.com/watch?v=eHZifpgyH_4,5.0.5,5,3,IT-3
IT,Design and Analysis of Algorithms,17. Complexity: Approximation Algorithms,MIT OpenCourseWare,https://www.youtube.com/watch?v=MEz1J9wY2iM,5.0.6,5,3,IT-3
CSE,Database Management System,Lec 1: Introduction to DBMS | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=T7AxM7Vqvaw,1.0.1,1,3,CSE-3
CSE,Database Management System,DBMS - Database System Versus File System,TutorialsPoint,https://www.youtube.com/watch?v=8dYCZFTtYjY,1.0.2,1,3,CSE-3
CSE,Database Management System,Lec 1: Introduction to DBMS | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=T7AxM7Vqvaw,1.0.3,1,3,CSE-3
CSE,Database Management System,DBMS- Data schema and instance,Purnima Garg Goyal,https://www.youtube.com/watch?v=Fekv0UhcpOo,1.0.4,1,3,CSE-3
CSE,Database Management System,data independence in dbms | logical and physical data |,Education 4u,https://www.youtube.com/watch?v=zGBIAOYX9Uk,1.0.5,1,3,CSE-3
CSE,Database Management System,DBMS - Database Languages,TutorialsPoint,https://www.youtube.com/watch?v=9TwMRs3qTcU,1.0.6,1,3,CSE-3
CSE,Database Management System,DBMS - Database users and user interfaces,TutorialsPoint,https://www.youtube.com/watch?v=spTr96768qk,1.0.7,1,3,CSE-3
CSE,Database Management System,DBMS - Database Languages,TutorialsPoint,https://www.youtube.com/watch?v=9TwMRs3qTcU,1.0.8,1,3,CSE-3
CSE,Database Management System,dml in sql with examples,Education 4u,https://www.youtube.com/watch?v=WvOseanUdk4,1.0.9,1,3,CSE-3
CSE,Database Management System,DBMS - Database System Structure,TutorialsPoint,https://www.youtube.com/watch?v=LlYUPPDK79w,1.1.0,1,3,CSE-3
CSE,Database Management System,DBMS - Entity Relationship Diagram,TutorialsPoint,https://www.youtube.com/watch?v=obb7SlUmKQE,1.1.1,1,3,CSE-3
CSE,Database Management System,DBMS - Entity Relationship Diagram,TutorialsPoint,https://www.youtube.com/watch?v=obb7SlUmKQE,1.1.2,1,3,CSE-3
CSE,Database Management System,DB CH 2 L6 4 Mapping Cardinality Constraints,Virendrakumar Anna Dhotre,https://www.youtube.com/watch?v=C6rt5KSfDKs,1.1.3,1,3,CSE-3
CSE,Database Management System,"Concept of Keys in DBMS - Super, Primary, Candidate, Foreign Key, etc",Studytonight with Abhishek,https://www.youtube.com/watch?v=p3yJZH8_bsc,1.1.4,1,3,CSE-3
CSE,Database Management System,"Concept of Keys in DBMS - Super, Primary, Candidate, Foreign Key, etc",Studytonight with Abhishek,https://www.youtube.com/watch?v=p3yJZH8_bsc,1.1.5,1,3,CSE-3
CSE,Database Management System,DBMS - Specialization and Generalization,TutorialsPoint,https://www.youtube.com/watch?v=4_vsGgy9cGs,1.1.6,1,3,CSE-3
CSE,Database Management System,DBMS - Forming Schemas from ER-Diagram,TutorialsPoint,https://www.youtube.com/watch?v=0EXfb3HzBTs,1.1.7,1,3,CSE-3
CSE,Database Management System,DBMS - Specialization and Generalization,TutorialsPoint,https://www.youtube.com/watch?v=4_vsGgy9cGs,1.1.8,1,3,CSE-3
CSE,Database Management System,2.5 Degree of a Relationship in a ER Diagram,KnowledgeGATE by Sanchit Sir,https://www.youtube.com/watch?v=JGOvqCFrldU,1.1.9,1,3,CSE-3
CSE,Database Management System,Introduction to Relational Data Model,Neso Academy,https://www.youtube.com/watch?v=Q45sr5p_NmQ,2.0.1,2,3,CSE-3
CSE,Database Management System,"constraints in dbms | key, domain &amp; referential integrity |",Education 4u,https://www.youtube.com/watch?v=qOlhsLIc0lA,2.0.2,2,3,CSE-3
CSE,Database Management System,Relational Database Concepts: Primary Keys and Entity Integrity,Michael Fudge,https://www.youtube.com/watch?v=96uKeHSQMkg,2.0.3,2,3,CSE-3
CSE,Database Management System,Relational Model Constraints,Neso Academy,https://www.youtube.com/watch?v=uPOGPL2C0_8,2.0.4,2,3,CSE-3
CSE,Database Management System,"constraints in dbms | key, domain &amp; referential integrity |",Education 4u,https://www.youtube.com/watch?v=qOlhsLIc0lA,2.0.5,2,3,CSE-3
CSE,Database Management System,Relational Model Constraints,Neso Academy,https://www.youtube.com/watch?v=uPOGPL2C0_8,2.0.6,2,3,CSE-3
CSE,Database Management System,Lec-44: Introduction to Relational Algebra | Database Management System,Gate Smashers,https://www.youtube.com/watch?v=4YilEjkNPrQ,2.0.7,2,3,CSE-3
CSE,Database Management System,DBMS - Tuple Relational Calculus,TutorialsPoint,https://www.youtube.com/watch?v=4FYN_mErztg,2.0.8,2,3,CSE-3
CSE,Database Management System,DBMS - Tuple Relational Calculus,TutorialsPoint,https://www.youtube.com/watch?v=4FYN_mErztg,2.0.9,2,3,CSE-3
CSE,Database Management System,SQL Tutorial for Beginners [Full Course],Programming with Mosh,https://www.youtube.com/watch?v=7S_tz1z_5bA,2.1.0,2,3,CSE-3
CSE,Database Management System,What is SQL | SQL Explained | SQL in 3 Minutes | Intellipaat,Intellipaat,https://www.youtube.com/watch?v=5L7TpWkHw-o,2.1.1,2,3,CSE-3
CSE,Database Management System,Database vs Spreadsheet - Advantages and Disadvantages,365 Data Science,https://www.youtube.com/watch?v=x4Xt0M1mHbc,2.1.2,2,3,CSE-3
CSE,Database Management System,SQL Data Types and Literals 2.2,Shrikant Dhamdhere,https://www.youtube.com/watch?v=VxukxjqPS0k,2.1.3,2,3,CSE-3
CSE,Database Management System,"Lec-53: All Types of SQL Commands with Example | DDL, DML, DCL, TCL and CONSTRAINTS | DBMS",Gate Smashers,https://www.youtube.com/watch?v=vUj-kUEC_oA,2.1.4,2,3,CSE-3
CSE,Database Management System,"SQL And, Or and Not Operators | SQL Operators and their Procedure | Operators in SQL Server",Intellipaat,https://www.youtube.com/watch?v=uX1NLvLTXO8,2.1.5,2,3,CSE-3
CSE,Database Management System,SQL Tutorial 12: SQL Views &amp; Index,SDET- QA,https://www.youtube.com/watch?v=lmxdf6pyZpg,2.1.6,2,3,CSE-3
CSE,Database Management System,Subquery In SQL | SQL Subquery Tutorial With Examples | SQL Tutorial For Beginners | Simplilearn,Simplilearn,https://www.youtube.com/watch?v=JksrTuEVEPk,2.1.7,2,3,CSE-3
CSE,Database Management System,"Advanced Aggregate Functions in SQL (GROUP BY, HAVING vs. WHERE)",Becoming a Data Scientist,https://www.youtube.com/watch?v=nNrgRVIzeHg,2.1.8,2,3,CSE-3
CSE,Database Management System,SQL INSERT INTO Statement |¦| SQL Tutorial |¦| SQL for Beginners,Socratica,https://www.youtube.com/watch?v=VkabxQgtGsA,2.1.9,2,3,CSE-3
CSE,Database Management System,"SQL Query Basics: Insert, Select, Update, and Delete",Engineer Man,https://www.youtube.com/watch?v=QX1eOjAZzws,2.2.0,2,3,CSE-3
CSE,Database Management System,SQL Joins Explained |¦| Joins in SQL |¦| SQL Tutorial,Socratica,https://www.youtube.com/watch?v=9yeOJ0ZMUYw,2.2.1,2,3,CSE-3
CSE,Database Management System,Intermediate SQL Tutorial | Unions | Union Operator,Alex The Analyst,https://www.youtube.com/watch?v=lYKkro6rKm0,2.2.2,2,3,CSE-3
CSE,Database Management System,MINUS Operator in SQL | Oracle SQL fundamentals,DBA Genesis,https://www.youtube.com/watch?v=9_ec95A-i_E,2.2.3,2,3,CSE-3
CSE,Database Management System,T-SQL - Cursors,TutorialsPoint,https://www.youtube.com/watch?v=D6A3BMzk1w4,2.2.4,2,3,CSE-3
CSE,Database Management System,Triggers In SQL | Triggers In Database | SQL Triggers Tutorial For Beginners | Edureka,edureka!,https://www.youtube.com/watch?v=f6VWSlnHGCE,2.2.5,2,3,CSE-3
CSE,Database Management System,Oracle - PL/SQL - Creating Procedure,TutorialsPoint,https://www.youtube.com/watch?v=ylGyRf88XEU,2.2.6,2,3,CSE-3
CSE,Database Management System,Database Design Course - Learn how to design and plan a database for beginners,freeCodeCamp.org,https://www.youtube.com/watch?v=ztHopE5Wnpc,3.0.1,3,3,CSE-3
CSE,Database Management System,DBMS - Functional Dependencies (FDs),TutorialsPoint,https://www.youtube.com/watch?v=zZ6mzr5v7ws,3.0.2,3,3,CSE-3
CSE,Database Management System,"What is Normalization in SQL? | Database Normalization Forms - 1NF, 2NF, 3NF, BCNF | Edureka",edureka!,https://www.youtube.com/watch?v=ABwD8IYByfk,3.0.3,3,3,CSE-3
CSE,Database Management System,First Normal Form (1NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=mUtAPbb1ECM,3.0.4,3,3,CSE-3
CSE,Database Management System,Second Normal Form (2NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=R7UblSu4744,3.0.5,3,3,CSE-3
CSE,Database Management System,Third Normal Form (3NF) | Database Normalization | DBMS,Studytonight with Abhishek,https://www.youtube.com/watch?v=aAx_JoEDXQA,3.0.6,3,3,CSE-3
CSE,Database Management System,bcnf normalization in database with example,Education 4u,https://www.youtube.com/watch?v=b39IhcO7qsA,3.0.7,3,3,CSE-3
CSE,Database Management System,Lec 4: Functional dependency in DBMS | What is functional dependency | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=dR-jJimWWHA,3.0.8,3,3,CSE-3
CSE,Database Management System,DBMS - Problem-1 To check Whether a Decomposition is Lossless,TutorialsPoint,https://www.youtube.com/watch?v=dgYJmclPsEQ,3.0.9,3,3,CSE-3
CSE,Database Management System,Lec 4: Functional dependency in DBMS | What is functional dependency | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=dR-jJimWWHA,3.1.0,3,3,CSE-3
CSE,Database Management System,7 Database Paradigms,Fireship,https://www.youtube.com/watch?v=W2Z7fbCLSTw,3.1.1,3,3,CSE-3
CSE,Database Management System,transaction management in dbms tutorial | DBMS,Education 4u,https://www.youtube.com/watch?v=eYQwKi7P8MM,4.0.1,4,3,CSE-3
CSE,Database Management System,DBMS - Testing of Serializability,TutorialsPoint,https://www.youtube.com/watch?v=VqpfBwzFWUA,4.0.2,4,3,CSE-3
CSE,Database Management System,DBMS - Serializability and Recoverability,TutorialsPoint,https://www.youtube.com/watch?v=UGA4xjEGi-0,4.0.3,4,3,CSE-3
CSE,Database Management System,Lec-84: Conflict Serializability | Precedence Graph | Transaction | DBMS,Gate Smashers,https://www.youtube.com/watch?v=zv0ba0Iok1Y,4.0.4,4,3,CSE-3
CSE,Database Management System,VIEW SERIALIZABILITY: Concept &amp; Example (DBMS),Ritu Kapur Classes,https://www.youtube.com/watch?v=li_wULDbxCk,4.0.5,4,3,CSE-3
CSE,Database Management System,DBMS - Serializability and Recoverability,TutorialsPoint,https://www.youtube.com/watch?v=UGA4xjEGi-0,4.0.6,4,3,CSE-3
CSE,Database Management System,Lec-106: Deferred Database Modification in DBMS | Log Based Recovery | Imp for UGC NET and KVS,Gate Smashers,https://www.youtube.com/watch?v=0YhOYqPeq0g,4.0.7,4,3,CSE-3
CSE,Database Management System,database recovery management | DBMS,Education 4u,https://www.youtube.com/watch?v=HnVo3_iH76w,4.0.8,4,3,CSE-3
CSE,Database Management System,DBMS - Checkpoints,TutorialsPoint,https://www.youtube.com/watch?v=9V8MDe2AuAQ,4.0.9,4,3,CSE-3
CSE,Database Management System,L-4.1: DEADLOCK concept | Example | Necessary condition | Operating System,Gate Smashers,https://www.youtube.com/watch?v=rWFH6PLOIEI,4.1.0,4,3,CSE-3
CSE,Database Management System,DBMS - Distributed Database System,TutorialsPoint,https://www.youtube.com/watch?v=aUyqZxn12sY,4.1.1,4,3,CSE-3
CSE,Database Management System,DBMS - Distributed Database System,TutorialsPoint,https://www.youtube.com/watch?v=aUyqZxn12sY,4.1.2,4,3,CSE-3
CSE,Database Management System,Concurrency Control in dbms |conflicts of serializabity of transactions| DBMS,Education 4u,https://www.youtube.com/watch?v=2Um-j_TTlZM,4.1.3,4,3,CSE-3
CSE,Database Management System,Concurrency Control in dbms |conflicts of serializabity of transactions| DBMS,Education 4u,https://www.youtube.com/watch?v=2Um-j_TTlZM,5.0.1,5,3,CSE-3
CSE,Database Management System,lock based protocol in database | concurrency control techniques | dbms,Education 4u,https://www.youtube.com/watch?v=s1YEg1L0sH0,5.0.2,5,3,CSE-3
CSE,Database Management System,time stamping method in database | DBMS,Education 4u,https://www.youtube.com/watch?v=aeykOjWjT5Q,5.0.3,5,3,CSE-3
CSE,Database Management System,DBMS - Optimistic Techniques,TutorialsPoint,https://www.youtube.com/watch?v=gS59GdeA7AE,5.0.4,5,3,CSE-3
CSE,Database Management System,DBMS - Granularity of Data Items,TutorialsPoint,https://www.youtube.com/watch?v=q_-fhQXOQbg,5.0.5,5,3,CSE-3
CSE,Database Management System,Introduction of Multiversion concurrency control technique ( MVCC)- lecture169/DBMS,asha khilrani,https://www.youtube.com/watch?v=BO1La0NcBaw,5.0.6,5,3,CSE-3
CSE,Database Management System,Recovery With Concurrent Transaction - Transaction Management - Database Management System,Ekeeda,https://www.youtube.com/watch?v=44NBfUPV6MY,5.0.7,5,3,CSE-3
CSE,Database Management System,Oracle Case Study: How Oracle Plans for Uncertainty,Oracle,https://www.youtube.com/watch?v=pQAJLBYxRtg,5.0.8,5,3,CSE-3
IT,Database Management System,Lec 1: Introduction to DBMS | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=T7AxM7Vqvaw,1.0.1,1,3,IT-3
IT,Database Management System,DBMS - Database System Versus File System,TutorialsPoint,https://www.youtube.com/watch?v=8dYCZFTtYjY,1.0.2,1,3,IT-3
IT,Database Management System,Lec 1: Introduction to DBMS | Database Management System,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=T7AxM7Vqvaw,1.0.3,1,3,IT-3
IT,Database Management System,DBMS- Data schema and instance,Purnima Garg Goyal,https://www.youtube.com/watch?v=Fekv0UhcpOo,1.0.4,1,3,IT-3
IT,Database Management System,data independence in dbms | logical and physical data |,Education 4u,https://www.youtube.com/watch?v=zGBIAOYX9Uk,1.0.5,1,3,IT-3
IT,Database Management System,DBMS - Database Languages,TutorialsPoint,https://www.youtube.com/watch?v=9TwMRs3qTcU,1.0.6,1,3,IT-3
IT,Database Management System,DBMS - Database users and user interfaces,TutorialsPoint,https://www.youtube.com/watch?v=spTr96768qk,1.0.7,1,3,IT-3
